Entity,Code,Year,"Age-standardized deaths from trachea, bronchus, lung cancers in females in those aged all ages per 100,000 people","Age-standardized deaths from trachea, bronchus, lung cancers in males in those aged all ages per 100,000 people"
Guyana,GUY,1991,2.5378354,9.550016
Guyana,GUY,1992,2.3645234,4.564791
Guyana,GUY,1993,2.6135705,10.085488
Guyana,GUY,1994,4.1523438,5.191045
Guyana,GUY,1995,6.120762,6.2136064
Guyana,GUY,1996,3.3498957,6.513566
Guyana,GUY,1997,2.8111823,7.5714946
Guyana,GUY,1998,3.9412217,6.663754
Guyana,GUY,1999,1.9898987,10.567958
Guyana,GUY,2001,4.9518614,12.055827
Guyana,GUY,2002,2.810144,4.2762733
Guyana,GUY,2003,2.6565459,7.45949
Guyana,GUY,2004,1.6479021,5.053811
Guyana,GUY,2005,1.5490956,11.007724
Guyana,GUY,2006,4.553425,6.97767
Guyana,GUY,2007,2.2321658,4.177319
Guyana,GUY,2008,2.051958,4.965672
Guyana,GUY,2009,2.3458338,6.451018
Guyana,GUY,2010,5.261988,8.508919
Guyana,GUY,2011,3.1433985,6.007237
Guyana,GUY,2012,1.5300181,2.0819576
Guyana,GUY,2013,3.7276034,9.178228
Guyana,GUY,2014,2.9353037,6.0430555
Guyana,GUY,2015,5.915589,6.2497416
Guyana,GUY,2016,2.5975704,7.2710514
Guyana,GUY,2017,4.0943646,5.688728
Guyana,GUY,2018,6.1973124,10.329435
Guyana,GUY,2019,5.425089,7.087429
Guyana,GUY,2020,3.892949,9.312332
Hong Kong,HKG,1955,5.1352234,15.263023
Hong Kong,HKG,1956,6.2147074,17.448153
Hong Kong,HKG,1957,7.9964757,17.855179
Hong Kong,HKG,1958,7.40156,16.241667
Hong Kong,HKG,1959,8.46447,22.070667
Hong Kong,HKG,1960,12.856203,20.41776
Hong Kong,HKG,1961,11.1505575,24.25035
Hong Kong,HKG,1962,12.732899,25.433031
Hong Kong,HKG,1963,14.163933,27.61002
Hong Kong,HKG,1964,15.410219,31.067581
Hong Kong,HKG,1965,17.130934,34.64758
Hong Kong,HKG,1966,19.169598,34.53259
Hong Kong,HKG,1967,20.332994,36.325428
Hong Kong,HKG,1968,19.551842,37.095608
Hong Kong,HKG,1969,21.731926,44.877655
Hong Kong,HKG,1970,20.666475,42.21451
Hong Kong,HKG,1971,23.587147,44.057888
Hong Kong,HKG,1972,22.554604,45.190792
Hong Kong,HKG,1973,23.172281,47.990685
Hong Kong,HKG,1974,22.422178,48.443848
Hong Kong,HKG,1975,25.579672,51.011406
Hong Kong,HKG,1976,27.72228,54.61831
Hong Kong,HKG,1977,26.4357,59.682747
Hong Kong,HKG,1978,26.812975,60.4066
Hong Kong,HKG,1979,27.143559,60.79867
Hong Kong,HKG,1980,25.42422,67.146255
Hong Kong,HKG,1981,26.335787,59.59121
Hong Kong,HKG,1982,28.25048,60.69706
Hong Kong,HKG,1983,24.387882,61.829857
Hong Kong,HKG,1984,27.404991,61.627483
Hong Kong,HKG,1985,27.43683,61.138428
Hong Kong,HKG,1986,28.53137,64.593475
Hong Kong,HKG,1987,28.629858,65.11735
Hong Kong,HKG,1988,27.61012,58.809414
Hong Kong,HKG,1989,26.837172,64.50836
Hong Kong,HKG,1990,27.461435,67.10273
Hong Kong,HKG,1991,27.301682,62.56554
Hong Kong,HKG,1992,28.681755,63.785564
Hong Kong,HKG,1993,27.813276,63.725
Hong Kong,HKG,1994,24.747694,61.815266
Hong Kong,HKG,1995,23.83662,60.096798
Hong Kong,HKG,1996,23.14513,57.84239
Hong Kong,HKG,1997,22.522415,56.835964
Hong Kong,HKG,1998,23.535854,57.333458
Hong Kong,HKG,1999,22.629858,58.26182
Hong Kong,HKG,2000,22.417694,60.223717
Hong Kong,HKG,2001,22.037306,55.45296
Hong Kong,HKG,2002,21.860344,54.878975
Hong Kong,HKG,2003,20.514875,54.913
Hong Kong,HKG,2004,20.83758,54.37517
Hong Kong,HKG,2005,20.821735,55.199306
Hong Kong,HKG,2006,19.659515,50.877735
Hong Kong,HKG,2007,18.406818,51.498577
Hong Kong,HKG,2008,19.054081,45.71583
Hong Kong,HKG,2009,18.74705,47.00539
Hong Kong,HKG,2010,18.24673,45.506565
Hong Kong,HKG,2011,18.293177,44.933487
Hong Kong,HKG,2012,18.415432,44.386726
Hong Kong,HKG,2013,18.415056,41.095844
Hong Kong,HKG,2014,17.663643,40.60525
Hong Kong,HKG,2015,18.481966,40.541977
Hong Kong,HKG,2016,15.210347,38.16418
Hong Kong,HKG,2017,15.533882,37.58586
Hungary,HUN,1955,5.8273683,22.206661
Hungary,HUN,1956,5.927685,23.938433
Hungary,HUN,1957,6.302167,25.26451
Hungary,HUN,1958,6.7013793,25.898766
Hungary,HUN,1959,6.9064617,29.710623
Hungary,HUN,1960,7.088618,29.471416
Hungary,HUN,1961,7.4310627,32.684284
Hungary,HUN,1962,8.15619,32.466637
Hungary,HUN,1963,8.073883,35.086563
Hungary,HUN,1964,8.529499,35.48271
Hungary,HUN,1965,8.130752,39.361988
Hungary,HUN,1966,8.508103,41.217407
Hungary,HUN,1967,7.9732933,42.856987
Hungary,HUN,1968,8.577788,43.902733
Hungary,HUN,1969,8.035244,45.083363
Hungary,HUN,1970,8.54066,44.2284
Hungary,HUN,1971,8.9409275,47.872887
Hungary,HUN,1972,8.834627,47.32094
Hungary,HUN,1973,9.87402,48.590366
Hungary,HUN,1974,9.956511,53.5015
Hungary,HUN,1975,9.200522,52.878307
Hungary,HUN,1976,10.094112,55.051437
Hungary,HUN,1977,9.710852,57.11798
Hungary,HUN,1978,11.121138,62.307213
Hungary,HUN,1979,10.560027,64.519066
Hungary,HUN,1980,11.591623,64.55952
Hungary,HUN,1981,11.248344,68.448616
Hungary,HUN,1982,12.23516,70.8395
Hungary,HUN,1983,12.812062,72.38474
Hungary,HUN,1984,12.786351,75.18989
Hungary,HUN,1985,12.9744835,74.45596
Hungary,HUN,1986,13.897317,80.49082
Hungary,HUN,1987,15.121192,82.85432
Hungary,HUN,1988,15.205143,80.83535
Hungary,HUN,1989,16.19176,81.54429
Hungary,HUN,1990,17.449938,87.123085
Hungary,HUN,1991,17.72792,87.83611
Hungary,HUN,1992,18.681711,90.92324
Hungary,HUN,1993,20.018196,91.30165
Hungary,HUN,1994,19.382717,92.3518
Hungary,HUN,1995,20.722486,90.76094
Hungary,HUN,1996,22.519255,92.252304
Hungary,HUN,1997,21.78986,91.07101
Hungary,HUN,1998,22.108547,92.2279
Hungary,HUN,1999,23.71619,92.82545
Hungary,HUN,2000,24.126572,91.033325
Hungary,HUN,2001,23.55195,87.06532
Hungary,HUN,2002,24.813005,85.48902
Hungary,HUN,2003,25.252573,87.58467
Hungary,HUN,2004,25.28899,86.76007
Hungary,HUN,2005,24.1398,78.53941
Hungary,HUN,2006,24.60447,78.75059
Hungary,HUN,2007,27.426609,80.77032
Hungary,HUN,2008,28.498878,80.43308
Hungary,HUN,2009,28.761103,80.86638
Hungary,HUN,2010,29.713087,80.71767
Hungary,HUN,2011,30.051615,77.26916
Hungary,HUN,2012,30.715,77.87309
Hungary,HUN,2013,30.86138,72.373215
Hungary,HUN,2014,31.591866,71.73797
Hungary,HUN,2015,32.000595,69.3683
Hungary,HUN,2016,30.894295,70.76892
Hungary,HUN,2017,31.797255,67.91187
Hungary,HUN,2018,30.535753,66.84688
Hungary,HUN,2019,30.629353,61.59932
Hungary,HUN,2020,29.24582,59.654137
Hungary,HUN,2021,28.263395,56.0134
Hungary,HUN,2022,27.787142,53.728806
Hungary,HUN,2023,28.956182,55.254623
Iceland,ISL,1951,1.1653847,7.945705
Iceland,ISL,1952,4.2481613,0
Iceland,ISL,1953,2.8029761,7.758344
Iceland,ISL,1954,8.153831,7.34049
Iceland,ISL,1955,0,10.062243
Iceland,ISL,1956,3.558547,9.864868
Iceland,ISL,1957,6.9910173,9.630223
Iceland,ISL,1958,2.3263159,8.201269
Iceland,ISL,1959,6.7208447,14.21686
Iceland,ISL,1960,13.636315,11.25859
Iceland,ISL,1961,3.4060497,10.28463
Iceland,ISL,1962,3.2434645,14.507785
Iceland,ISL,1963,3.5177283,12.140698
Iceland,ISL,1964,11.455174,15.892585
Iceland,ISL,1965,6.929329,10.739185
Iceland,ISL,1966,9.64657,12.157731
Iceland,ISL,1967,9.916954,22.182613
Iceland,ISL,1968,8.010043,17.5439
Iceland,ISL,1969,12.158982,13.110018
Iceland,ISL,1970,5.8536334,17.84742
Iceland,ISL,1971,12.362504,10.530281
Iceland,ISL,1972,12.656288,21.45219
Iceland,ISL,1973,9.654082,14.953898
Iceland,ISL,1974,10.406481,16.66182
Iceland,ISL,1975,13.624896,21.901411
Iceland,ISL,1976,10.25382,18.024534
Iceland,ISL,1977,15.985159,25.681215
Iceland,ISL,1978,12.049155,22.670439
Iceland,ISL,1979,17.646025,27.149275
Iceland,ISL,1980,23.504631,18.698507
Iceland,ISL,1981,25.404089,35.493515
Iceland,ISL,1982,27.85884,32.87605
Iceland,ISL,1983,21.833597,29.480183
Iceland,ISL,1984,18.755234,23.1111
Iceland,ISL,1985,19.117315,33.944016
Iceland,ISL,1986,23.04401,26.354088
Iceland,ISL,1987,22.853617,32.845146
Iceland,ISL,1988,31.15188,33.0832
Iceland,ISL,1989,26.443914,31.213015
Iceland,ISL,1990,24.579214,34.12763
Iceland,ISL,1991,24.593884,40.823704
Iceland,ISL,1992,32.561314,30.645275
Iceland,ISL,1993,27.850216,33.282196
Iceland,ISL,1994,31.172441,28.902079
Iceland,ISL,1995,23.60204,33.003845
Iceland,ISL,1996,29.472235,39.5958
Iceland,ISL,1997,30.076185,41.276447
Iceland,ISL,1998,27.073765,34.846348
Iceland,ISL,1999,28.206877,37.381416
Iceland,ISL,2000,29.192019,30.433077
Iceland,ISL,2001,26.08446,33.894203
Iceland,ISL,2002,25.242477,28.500734
Iceland,ISL,2003,29.129929,31.137844
Iceland,ISL,2004,30.689981,28.026844
Iceland,ISL,2005,27.996187,38.875755
Iceland,ISL,2006,30.515318,31.031063
Iceland,ISL,2007,28.051096,36.355637
Iceland,ISL,2008,31.360863,29.243149
Iceland,ISL,2009,27.446068,29.000565
Iceland,ISL,2010,29.988295,32.12162
Iceland,ISL,2011,27.685873,30.796406
Iceland,ISL,2012,29.688967,29.061638
Iceland,ISL,2013,24.481346,27.387007
Iceland,ISL,2014,25.440607,27.242516
Iceland,ISL,2015,25.428175,18.851318
Iceland,ISL,2016,27.886568,27.683346
Iceland,ISL,2017,20.587317,24.4562
Iceland,ISL,2018,21.427387,22.565687
Iceland,ISL,2019,22.41937,17.60983
Iceland,ISL,2020,20.650784,17.83894
Iceland,ISL,2021,19.34731,20.631483
Iceland,ISL,2022,24.443758,19.750992
Iran,IRN,2013,4.970045,10.482531
Iran,IRN,2014,4.955138,10.206854
Iran,IRN,2015,5.358471,11.205105
Iran,IRN,2016,5.293523,12.035535
Iran,IRN,2017,6.0826826,12.628233
Iraq,IRQ,2008,4.5740604,12.703145
Iraq,IRQ,2015,5.672911,16.011002
Iraq,IRQ,2016,6.1346374,16.537767
Ireland,IRL,1950,3.2721403,10.775413
Ireland,IRL,1951,4.46467,13.358012
Ireland,IRL,1952,5.0435233,15.939073
Ireland,IRL,1953,5.034996,17.565065
Ireland,IRL,1954,6.31887,19.110992
Ireland,IRL,1955,5.9051905,20.604536
Ireland,IRL,1956,5.25567,23.311916
Ireland,IRL,1957,7.763407,23.438257
Ireland,IRL,1958,6.0307994,23.067993
Ireland,IRL,1959,5.76374,26.06091
Ireland,IRL,1960,6.3489027,27.835785
Ireland,IRL,1961,6.380462,29.670269
Ireland,IRL,1962,8.45343,30.117445
Ireland,IRL,1963,6.980256,29.37792
Ireland,IRL,1964,7.179488,30.818863
Ireland,IRL,1965,8.3448,33.223145
Ireland,IRL,1966,8.149433,37.155994
Ireland,IRL,1967,9.533176,37.483154
Ireland,IRL,1968,10.569493,41.701286
Ireland,IRL,1969,9.879568,39.299637
Ireland,IRL,1970,11.027229,43.93772
Ireland,IRL,1971,12.575599,43.94967
Ireland,IRL,1972,13.292298,43.337227
Ireland,IRL,1973,12.082657,47.17053
Ireland,IRL,1974,16.126423,48.525826
Ireland,IRL,1975,15.651142,49.360893
Ireland,IRL,1976,15.042821,53.577908
Ireland,IRL,1977,14.958656,51.482044
Ireland,IRL,1978,15.665136,52.29451
Ireland,IRL,1979,17.176815,52.445526
Ireland,IRL,1980,16.47432,50.189426
Ireland,IRL,1981,18.082905,56.47899
Ireland,IRL,1982,18.287905,51.541576
Ireland,IRL,1983,20.500273,56.527035
Ireland,IRL,1984,20.515696,58.372353
Ireland,IRL,1985,19.154705,58.696373
Ireland,IRL,1986,19.460274,58.960457
Ireland,IRL,1987,18.366764,53.182144
Ireland,IRL,1988,21.505203,56.052036
Ireland,IRL,1989,22.528706,54.482155
Ireland,IRL,1990,20.791441,54.03609
Ireland,IRL,1991,19.089878,51.312824
Ireland,IRL,1992,20.565619,52.665462
Ireland,IRL,1993,20.293081,54.512222
Ireland,IRL,1994,21.044113,51.518833
Ireland,IRL,1995,21.162785,50.758175
Ireland,IRL,1996,19.40125,46.634613
Ireland,IRL,1997,18.780802,42.88315
Ireland,IRL,1998,21.131456,46.014378
Ireland,IRL,1999,19.536257,42.710033
Ireland,IRL,2000,21.724586,45.08722
Ireland,IRL,2001,19.290253,42.228973
Ireland,IRL,2002,19.469782,40.89017
Ireland,IRL,2003,20.729534,42.234932
Ireland,IRL,2004,21.581007,41.380604
Ireland,IRL,2005,21.921013,38.1419
Ireland,IRL,2006,21.759975,38.357136
Ireland,IRL,2007,21.081215,39.875603
Ireland,IRL,2008,22.021437,37.720818
Ireland,IRL,2009,21.481672,39.180984
Ireland,IRL,2010,21.110886,34.791836
Ireland,IRL,2011,22.12915,37.529778
Ireland,IRL,2012,20.691025,35.726776
Ireland,IRL,2013,20.9814,34.757885
Ireland,IRL,2014,24.169653,34.03701
Ireland,IRL,2015,20.584476,31.536652
Ireland,IRL,2016,22.234003,30.371002
Ireland,IRL,2017,21.60154,28.940199
Ireland,IRL,2018,18.997217,27.955894
Ireland,IRL,2019,18.92673,29.40078
Ireland,IRL,2020,19.911924,27.403938
Ireland,IRL,2021,19.26585,24.815042
Ireland,IRL,2022,17.95487,25.327108
Israel,ISR,1975,7.9569674,28.738914
Israel,ISR,1976,8.555534,29.297897
Israel,ISR,1977,9.780441,28.589941
Israel,ISR,1978,9.343268,28.174381
Israel,ISR,1979,8.970055,29.34574
Israel,ISR,1980,9.947731,30.278366
Israel,ISR,1981,9.034352,25.873083
Israel,ISR,1982,8.696342,28.20178
Israel,ISR,1983,8.791558,26.670946
Israel,ISR,1984,8.724246,27.34364
Israel,ISR,1985,8.705253,28.575592
Israel,ISR,1986,9.220227,26.812592
Israel,ISR,1987,9.140875,25.947544
Israel,ISR,1988,8.849516,26.296743
Israel,ISR,1989,9.404839,29.215933
Israel,ISR,1990,10.031705,30.712303
Israel,ISR,1991,8.659379,28.547314
Israel,ISR,1992,8.818122,27.567339
Israel,ISR,1993,10.308249,31.74316
Israel,ISR,1994,10.106713,31.558846
Israel,ISR,1995,11.331615,31.00735
Israel,ISR,1996,8.972331,29.580772
Israel,ISR,1997,9.8760395,29.351246
Israel,ISR,1998,8.816695,30.060276
Israel,ISR,1999,9.194923,29.849083
Israel,ISR,2000,10.592193,29.693596
Israel,ISR,2001,9.99019,30.18268
Israel,ISR,2002,10.2749405,30.791952
Israel,ISR,2003,10.362529,29.133661
Israel,ISR,2004,10.035746,30.862839
Israel,ISR,2005,10.319063,28.144058
Israel,ISR,2006,10.839447,30.537447
Israel,ISR,2007,10.532034,28.900158
Israel,ISR,2008,10.131653,28.645033
Israel,ISR,2009,10.3937,27.72571
Israel,ISR,2010,11.103057,30.830915
Israel,ISR,2011,12.1179085,28.230974
Israel,ISR,2012,10.753681,27.417534
Israel,ISR,2013,10.577788,27.97374
Israel,ISR,2014,11.484259,28.104033
Israel,ISR,2015,10.91193,26.8517
Israel,ISR,2016,10.11431,25.813072
Israel,ISR,2017,9.279787,24.096407
Israel,ISR,2018,9.836224,23.785597
Israel,ISR,2019,10.070293,22.363165
Israel,ISR,2020,9.371014,21.867151
Israel,ISR,2021,9.057043,20.830862
Israel,ISR,2022,8.905043,20.274792
Italy,ITA,1951,2.8445108,10.254995
Italy,ITA,1952,2.9887745,11.577522
Italy,ITA,1953,3.2028196,12.982447
Italy,ITA,1954,3.2388575,14.903796
Italy,ITA,1955,3.641045,15.70701
Italy,ITA,1956,3.807599,17.77927
Italy,ITA,1957,3.7579098,18.933498
Italy,ITA,1958,3.926566,19.733833
Italy,ITA,1959,3.7606127,21.155561
Italy,ITA,1960,4.4194903,23.012787
Italy,ITA,1961,4.432227,24.321264
Italy,ITA,1962,4.348937,25.934502
Italy,ITA,1963,4.6664066,26.971405
Italy,ITA,1964,4.890346,30.17731
Italy,ITA,1965,4.9461293,31.495317
Italy,ITA,1966,5.268757,33.082817
Italy,ITA,1967,5.063377,35.177887
Italy,ITA,1968,5.131055,37.726265
Italy,ITA,1969,5.3049893,39.896347
Italy,ITA,1970,5.2237372,39.775047
Italy,ITA,1971,5.179244,43.052616
Italy,ITA,1972,5.5710626,44.264343
Italy,ITA,1973,5.859435,46.363148
Italy,ITA,1974,5.8399568,46.75914
Italy,ITA,1975,6.002758,48.26164
Italy,ITA,1976,6.2696276,50.668056
Italy,ITA,1977,6.4962792,52.265484
Italy,ITA,1978,6.2866716,54.434685
Italy,ITA,1979,6.6251082,56.71625
Italy,ITA,1980,6.7140174,59.238514
Italy,ITA,1981,6.873719,58.54322
Italy,ITA,1982,7.0620084,62.041775
Italy,ITA,1983,7.3622355,63.382004
Italy,ITA,1984,7.532462,63.497406
Italy,ITA,1985,7.675983,64.8887
Italy,ITA,1986,8.107406,63.593338
Italy,ITA,1987,8.04408,66.16409
Italy,ITA,1988,8.232629,66.361916
Italy,ITA,1989,8.339587,64.939125
Italy,ITA,1990,8.329444,63.723633
Italy,ITA,1991,8.336785,63.48482
Italy,ITA,1992,9.037719,63.22212
Italy,ITA,1993,8.835825,62.40858
Italy,ITA,1994,8.892938,61.297985
Italy,ITA,1995,9.079783,59.684357
Italy,ITA,1996,9.253311,58.720886
Italy,ITA,1997,9.069594,57.62112
Italy,ITA,1998,9.259653,56.913456
Italy,ITA,1999,9.20393,55.934784
Italy,ITA,2000,9.713452,54.02961
Italy,ITA,2001,9.807658,53.470955
Italy,ITA,2002,10.168023,51.94291
Italy,ITA,2003,9.827287,50.70342
Italy,ITA,2004,10.1634035,48.76207
Italy,ITA,2005,10.136896,47.73932
Italy,ITA,2006,10.419144,46.70232
Italy,ITA,2007,10.770526,45.541584
Italy,ITA,2008,10.87377,44.280426
Italy,ITA,2009,11.077494,43.355614
Italy,ITA,2010,11.191592,42.495426
Italy,ITA,2011,11.739343,41.960037
Italy,ITA,2012,11.700025,40.473286
Italy,ITA,2013,11.828403,38.887653
Italy,ITA,2014,11.910912,37.392437
Italy,ITA,2015,12.169845,36.902847
Italy,ITA,2016,12.212046,35.61739
Italy,ITA,2017,12.434614,34.757065
Italy,ITA,2018,12.496978,33.7987
Italy,ITA,2019,12.104904,31.69075
Italy,ITA,2020,12.086079,30.81285
Italy,ITA,2021,12.149298,29.331284
Italy,ITA,2022,12.052922,28.21847
Jamaica,JAM,1960,4.9735627,15.572217
Jamaica,JAM,1961,3.9509559,15.581526
Jamaica,JAM,1965,4.024276,14.449338
Jamaica,JAM,1967,4.677584,14.257331
Jamaica,JAM,1977,6.5013814,19.486988
Jamaica,JAM,1980,3.6823587,13.006071
Jamaica,JAM,1981,4.5816193,16.353344
Jamaica,JAM,1982,4.9866495,21.789309
Jamaica,JAM,1983,4.061885,20.697079
Jamaica,JAM,1984,6.8772616,31.959513
Jamaica,JAM,1985,5.2106633,20.174551
Jamaica,JAM,1986,4.4017215,19.28727
Jamaica,JAM,1987,5.4272857,22.416807
Jamaica,JAM,1988,4.538516,20.383612
Jamaica,JAM,1989,5.0426,22.868711
Jamaica,JAM,1990,5.272366,21.020472
Jamaica,JAM,1991,6.129267,21.783413
Jamaica,JAM,2000,4.9831524,26.726442
Jamaica,JAM,2001,5.397789,25.778395
Jamaica,JAM,2002,4.2872896,19.424288
Jamaica,JAM,2003,5.074591,23.32763
Jamaica,JAM,2004,5.742055,22.85109
Jamaica,JAM,2005,5.562279,25.677483
Jamaica,JAM,2006,6.095336,23.887882
Jamaica,JAM,2009,5.5629854,27.764265
Jamaica,JAM,2010,5.476308,20.550207
Jamaica,JAM,2011,6.567401,22.148552
Jamaica,JAM,2012,4.8051367,22.572422
Jamaica,JAM,2013,6.2434325,22.775232
Jamaica,JAM,2014,6.6269946,21.260332
Japan,JPN,1950,1.0359732,2.9128942
Japan,JPN,1951,1.1992261,2.9036193
Japan,JPN,1952,1.4685985,3.75113
Japan,JPN,1953,1.5241535,4.187792
Japan,JPN,1954,1.9713006,5.262888
Japan,JPN,1955,2.2864752,6.240499
Japan,JPN,1956,2.7545295,7.4921966
Japan,JPN,1957,2.9312646,8.024258
Japan,JPN,1958,3.570499,9.078132
Japan,JPN,1959,3.642187,10.10903
Japan,JPN,1960,3.88471,10.876244
Japan,JPN,1961,4.3334627,11.429901
Japan,JPN,1962,4.5343165,12.308804
Japan,JPN,1963,4.6446676,13.1937
Japan,JPN,1964,4.8175173,13.847178
Japan,JPN,1965,5.202682,14.444071
Japan,JPN,1966,5.4809275,15.236501
Japan,JPN,1967,5.4511437,16.103146
Japan,JPN,1968,5.584041,16.62772
Japan,JPN,1969,5.8935165,17.647568
Japan,JPN,1970,5.841948,17.874147
Japan,JPN,1971,5.84041,18.799896
Japan,JPN,1972,6.268418,19.913101
Japan,JPN,1973,6.351876,20.442518
Japan,JPN,1974,6.403153,21.609539
Japan,JPN,1975,6.70414,22.294174
Japan,JPN,1976,7.089309,23.513449
Japan,JPN,1977,7.2481346,24.854925
Japan,JPN,1978,7.6515045,25.77437
Japan,JPN,1979,7.6600714,27.207527
Japan,JPN,1980,8.117177,28.053637
Japan,JPN,1981,8.292542,29.38905
Japan,JPN,1982,8.617152,30.040796
Japan,JPN,1983,8.774841,31.20575
Japan,JPN,1984,9.068243,32.3333
Japan,JPN,1985,9.031085,33.000782
Japan,JPN,1986,9.083241,32.70086
Japan,JPN,1987,9.280133,34.06478
Japan,JPN,1988,9.443369,34.79911
Japan,JPN,1989,9.631378,35.81418
Japan,JPN,1990,9.3119,35.87148
Japan,JPN,1991,9.57544,36.135647
Japan,JPN,1992,9.875423,36.497772
Japan,JPN,1993,9.708757,36.759697
Japan,JPN,1994,9.90717,37.21861
Japan,JPN,1995,10.073884,37.871468
Japan,JPN,1996,10.209101,38.38672
Japan,JPN,1997,10.068808,37.744965
Japan,JPN,1998,10.202215,37.76896
Japan,JPN,1999,10.080355,37.55898
Japan,JPN,2000,9.999781,37.0393
Japan,JPN,2001,9.886471,36.437057
Japan,JPN,2002,9.561022,36.242535
Japan,JPN,2003,9.031733,35.39526
Japan,JPN,2004,9.369505,36.137783
Japan,JPN,2005,9.515731,35.749855
Japan,JPN,2006,9.501799,35.30569
Japan,JPN,2007,9.46602,35.27709
Japan,JPN,2008,9.478073,34.907528
Japan,JPN,2009,9.263903,34.10915
Japan,JPN,2010,9.347357,34.13033
Japan,JPN,2011,9.261399,33.541378
Japan,JPN,2012,9.227926,32.973885
Japan,JPN,2013,9.2246475,32.552208
Japan,JPN,2014,9.180064,31.925983
Japan,JPN,2015,9.002824,31.518764
Japan,JPN,2016,8.860242,30.28009
Japan,JPN,2017,8.360023,29.58575
Japan,JPN,2018,8.541294,28.537558
Japan,JPN,2019,8.376407,28.352083
Japan,JPN,2020,8.3268175,27.901428
Japan,JPN,2021,8.375469,27.368473
Japan,JPN,2022,8.30953,27.16155
Jordan,JOR,2008,3.174592,19.270107
Jordan,JOR,2009,4.2198777,17.374424
Jordan,JOR,2010,4.3264246,18.159456
Jordan,JOR,2011,4.0370064,19.439274
Jordan,JOR,2012,4.104209,18.317522
Jordan,JOR,2015,5.0415006,15.25077
Jordan,JOR,2016,3.6286676,16.020527
Jordan,JOR,2017,3.5659785,16.43259
Jordan,JOR,2018,4.223599,15.08371
Kazakhstan,KAZ,1981,8.586165,59.137684
Kazakhstan,KAZ,1982,8.84142,56.558517
Kazakhstan,KAZ,1985,9.292304,64.05514
Kazakhstan,KAZ,1986,9.719172,67.46485
Kazakhstan,KAZ,1987,8.868761,68.55982
Kazakhstan,KAZ,1988,10.322113,70.13311
Kazakhstan,KAZ,1989,10.468913,73.10077
Kazakhstan,KAZ,1990,10.485291,75.62364
Kazakhstan,KAZ,1991,10.64931,74.31633
Kazakhstan,KAZ,1992,9.627306,74.92879
Kazakhstan,KAZ,1993,9.56221,73.24904
Kazakhstan,KAZ,1994,9.221488,67.52132
Kazakhstan,KAZ,1995,9.255544,68.13551
Kazakhstan,KAZ,1996,9.551752,66.15165
Kazakhstan,KAZ,1997,9.336663,63.59877
Kazakhstan,KAZ,1998,9.0401325,66.43627
Kazakhstan,KAZ,1999,9.219274,61.017838
Kazakhstan,KAZ,2000,8.754668,61.220585
Kazakhstan,KAZ,2001,8.532917,56.251465
Kazakhstan,KAZ,2002,8.458789,56.3601
Kazakhstan,KAZ,2003,8.2014265,55.95699
Kazakhstan,KAZ,2004,6.956059,52.63452
Kazakhstan,KAZ,2005,7.6596475,52.12192
Kazakhstan,KAZ,2006,7.1498814,48.531082
Kazakhstan,KAZ,2007,6.286639,49.10799
Kazakhstan,KAZ,2008,6.9953537,45.655003
Kazakhstan,KAZ,2009,6.4422936,45.489098
Kazakhstan,KAZ,2010,5.895015,43.47044
Kazakhstan,KAZ,2011,6.0382733,39.980408
Kazakhstan,KAZ,2012,6.0460625,39.902447
Kazakhstan,KAZ,2013,5.575608,39.935158
Kazakhstan,KAZ,2014,5.5884585,34.607075
Kazakhstan,KAZ,2015,5.1598663,33.334484
Kazakhstan,KAZ,2016,4.959232,30.96739
Kazakhstan,KAZ,2017,4.465806,28.269535
Kazakhstan,KAZ,2018,4.1466236,27.429016
Kazakhstan,KAZ,2019,4.0138984,25.454512
Kazakhstan,KAZ,2020,4.2637157,24.650494
Kazakhstan,KAZ,2021,3.8158925,21.440277
Kazakhstan,KAZ,2022,3.6641748,19.73908
Kazakhstan,KAZ,2023,3.5000978,19.306742
Kuwait,KWT,1972,15.43587,14.570478
Kuwait,KWT,1975,5.84815,21.118355
Kuwait,KWT,1976,3.1871574,22.151724
Kuwait,KWT,1977,2.7808776,27.748907
Kuwait,KWT,1978,3.3242154,23.212751
Kuwait,KWT,1979,8.420633,26.690195
Kuwait,KWT,1980,10.434036,27.963198
Kuwait,KWT,1981,7.995912,18.738773
Kuwait,KWT,1982,10.39386,32.545246
Kuwait,KWT,1983,8.755311,29.384127
Kuwait,KWT,1984,10.543235,29.210087
Kuwait,KWT,1985,7.5183697,32.43895
Kuwait,KWT,1986,8.767822,24.26005
Kuwait,KWT,1987,5.1672583,22.169306
Kuwait,KWT,1993,10.507353,14.506002
Kuwait,KWT,1994,6.320535,13.029949
Kuwait,KWT,1995,9.548384,22.085768
Kuwait,KWT,1996,6.2345433,20.459131
Kuwait,KWT,1997,12.037139,21.95613
Kuwait,KWT,1998,10.581338,17.844755
Kuwait,KWT,1999,2.905291,12.139976
Kuwait,KWT,2000,6.0065503,19.75705
Kuwait,KWT,2001,4.9706373,10.787745
Kuwait,KWT,2002,3.6989057,13.328253
Kuwait,KWT,2003,7.341387,17.604847
Kuwait,KWT,2004,3.3746226,18.60483
Kuwait,KWT,2005,11.509954,12.77246
Kuwait,KWT,2006,9.928732,16.312864
Kuwait,KWT,2007,6.5231705,13.510006
Kuwait,KWT,2008,5.599374,9.348443
Kuwait,KWT,2009,4.70094,9.427323
